input_str,input_list,title,key,label
"F^7, D7, Gm7, C7, F^7, Gm7, Am7, Abo7, Gm7, C7, F^7, D7, Gm7, C7, Cm7, F7, Bb^7, Bbm7, Eb7, F^7","['Bb7', 'Gm', 'Cm', 'Ab^', 'Db^', 'Bbm', 'Gb^', 'B^', 'Abm', 'Ebm', 'Fm7', 'B^', 'Abm6', 'Gb^', 'F^', 'Dm7', 'Bb^', 'Bb7', 'Eb7', 'Ab^']",I'm Glad There Is You,F,E%7
"C7, F^7, Gm7, Am7, Abo7, Gm7, C7, F^7, D7, Gm7, C7, Cm7, F7, Bb^7, Bbm7, Eb7, F^7, E%7, A7, Dm7","['Ab^', 'Db^', 'Bbm', 'Gb^', 'B^', 'Abm', 'Ebm', 'Fm7', 'B^', 'Abm6', 'Gb^', 'F^', 'Dm7', 'Bb^', 'Bb7', 'Eb7', 'Ab^', 'Fm7', 'Bb7', 'Eb7']",I'm Glad There Is You,F,G7
"Am7, Abo7, Gm7, C7, F^7, D7, Gm7, C7, Cm7, F7, Bb^7, Bbm7, Eb7, F^7, E%7, A7, Dm7, G7, Gm7, C7","['Gb^', 'B^', 'Abm', 'Ebm', 'Fm7', 'B^', 'Abm6', 'Gb^', 'F^', 'Dm7', 'Bb^', 'Bb7', 'Eb7', 'Ab^', 'Fm7', 'Bb7', 'Eb7', 'Ab^', 'Bb^', 'Bb7']",I'm Glad There Is You,F,F^7
"C7, F^7, D7, Gm7, C7, Cm7, F7, Bb^7, Bbm7, Eb7, F^7, E%7, A7, Dm7, G7, Gm7, C7, F^7, F^7, Fm7","['Ebm', 'Fm7', 'B^', 'Abm6', 'Gb^', 'F^', 'Dm7', 'Bb^', 'Bb7', 'Eb7', 'Ab^', 'Fm7', 'Bb7', 'Eb7', 'Ab^', 'Bb^', 'Bb7', 'Gm', 'Cm', 'Ab^']",I'm Glad There Is You,F,Fm7
"Gm7, C7, Cm7, F7, Bb^7, Bbm7, Eb7, F^7, E%7, A7, Dm7, G7, Gm7, C7, F^7, F^7, Fm7, Fm7, Gm7, C7","['Abm6', 'Gb^', 'F^', 'Dm7', 'Bb^', 'Bb7', 'Eb7', 'Ab^', 'Fm7', 'Bb7', 'Eb7', 'Ab^', 'Bb^', 'Bb7', 'Gm', 'Cm', 'Ab^', 'Db^', 'Bb^', 'Gb^']",I'm Glad There Is You,F,Cm7
"F7, Bb^7, Bbm7, Eb7, F^7, E%7, A7, Dm7, G7, Gm7, C7, F^7, F^7, Fm7, Fm7, Gm7, C7, Cm7, F7, Bb^7","['Dm7', 'Bb^', 'Bb7', 'Eb7', 'Ab^', 'Fm7', 'Bb7', 'Eb7', 'Ab^', 'Bb^', 'Bb7', 'Gm', 'Cm', 'Ab^', 'Db^', 'Bb^', 'Gb^', 'B^', 'Ab^', 'Eb^']",I'm Glad There Is You,F,Gm7
"Eb7, F^7, E%7, A7, Dm7, G7, Gm7, C7, F^7, F^7, Fm7, Fm7, Gm7, C7, Cm7, F7, Bb^7, Gm7, C7, F6","['C^7', 'A7', 'Dm7', 'G7', 'C^7', 'F^7', 'Em7', 'A7', 'Dm7', 'G7', 'C^7', 'A7', 'Dm7', 'G7', 'C^7', 'A7', 'Dm7', 'G7', 'C^7', 'F^7']",I'm Glad There Is You,F,Gm7
"Bb^7, G7, Cm7, F7, Dm7, G7, Cm7, F7, Fm7, Bb7, Eb7, Ab7, Dm7, G7, Cm7, F7, Bb^7, G7, Cm7, F7","['G7', 'C^7', 'F^7', 'Em7', 'A7', 'Dm7', 'G7', 'C^7', 'A7', 'Dm7', 'G7', 'C^7', 'A7', 'Dm7', 'G7', 'C^7', 'F^7', 'Em7', 'A7', 'Dm7']",Anthropology,B-,Dm7
"F7, Dm7, G7, Cm7, F7, Fm7, Bb7, Eb7, Ab7, Dm7, G7, Cm7, F7, Bb^7, G7, Cm7, F7, Dm7, G7, Cm7","['Em7', 'A7', 'Dm7', 'G7', 'C^7', 'A7', 'Dm7', 'G7', 'C^7', 'A7', 'Dm7', 'G7', 'C^7', 'F^7', 'Em7', 'A7', 'Dm7', 'G7', 'C6', 'Fm7']",Anthropology,B-,F7
"Cm7, F7, Fm7, Bb7, Eb7, Ab7, Dm7, G7, Cm7, F7, Bb^7, G7, Cm7, F7, Dm7, G7, Cm7, F7, Fm7, Bb7","['G7', 'C^7', 'A7', 'Dm7', 'G7', 'C^7', 'A7', 'Dm7', 'G7', 'C^7', 'F^7', 'Em7', 'A7', 'Dm7', 'G7', 'C6', 'Fm7', 'C6', 'A7', 'Dm7']",Anthropology,B-,Eb7
"Bb7, Eb7, Ab7, Dm7, G7, Cm7, F7, Bb^7, G7, Cm7, F7, Dm7, G7, Cm7, F7, Fm7, Bb7, Eb7, Ab7, Cm7","['Dm7', 'G7', 'C^7', 'A7', 'Dm7', 'G7', 'C^7', 'F^7', 'Em7', 'A7', 'Dm7', 'G7', 'C6', 'Fm7', 'C6', 'A7', 'Dm7', 'G7', 'Em7', 'A7']",Anthropology,B-,F7
"Dm7, G7, Cm7, F7, Bb^7, G7, Cm7, F7, Dm7, G7, Cm7, F7, Fm7, Bb7, Eb7, Ab7, Cm7, F7, Bb6, D7","['A7', 'Dm7', 'G7', 'C^7', 'F^7', 'Em7', 'A7', 'Dm7', 'G7', 'C6', 'Fm7', 'C6', 'A7', 'Dm7', 'G7', 'Em7', 'A7', 'Dm7', 'G7', 'C6']",Anthropology,B-,D7
"F7, Bb^7, G7, Cm7, F7, Dm7, G7, Cm7, F7, Fm7, Bb7, Eb7, Ab7, Cm7, F7, Bb6, D7, D7, G7, G7","['C^7', 'F^7', 'Em7', 'A7', 'Dm7', 'G7', 'C6', 'Fm7', 'C6', 'A7', 'Dm7', 'G7', 'Em7', 'A7', 'Dm7', 'G7', 'C6', 'A7', 'Dm7', 'Dm']",Anthropology,B-,C7
"Cm7, F7, Dm7, G7, Cm7, F7, Fm7, Bb7, Eb7, Ab7, Cm7, F7, Bb6, D7, D7, G7, G7, C7, C7, F7","['A7', 'Dm7', 'G7', 'C6', 'Fm7', 'C6', 'A7', 'Dm7', 'G7', 'Em7', 'A7', 'Dm7', 'G7', 'C6', 'A7', 'Dm7', 'Dm', 'B%7', 'E7', 'Am7']",Anthropology,B-,F7
"G7, Cm7, F7, Fm7, Bb7, Eb7, Ab7, Cm7, F7, Bb6, D7, D7, G7, G7, C7, C7, F7, F7, Bb^7, G7","['C6', 'Fm7', 'C6', 'A7', 'Dm7', 'G7', 'Em7', 'A7', 'Dm7', 'G7', 'C6', 'A7', 'Dm7', 'Dm', 'B%7', 'E7', 'Am7', 'Am7', 'F#m7', 'B7']",Anthropology,B-,Cm7
"Fm7, Bb7, Eb7, Ab7, Cm7, F7, Bb6, D7, D7, G7, G7, C7, C7, F7, F7, Bb^7, G7, Cm7, F7, Dm7","['A7', 'Dm7', 'G7', 'Em7', 'A7', 'Dm7', 'G7', 'C6', 'A7', 'Dm7', 'Dm', 'B%7', 'E7', 'Am7', 'Am7', 'F#m7', 'B7', 'E^7', 'Dm7', 'G7']",Anthropology,B-,G7
"Ab7, Cm7, F7, Bb6, D7, D7, G7, G7, C7, C7, F7, F7, Bb^7, G7, Cm7, F7, Dm7, G7, Cm7, F7","['Em7', 'A7', 'Dm7', 'G7', 'C6', 'A7', 'Dm7', 'Dm', 'B%7', 'E7', 'Am7', 'Am7', 'F#m7', 'B7', 'E^7', 'Dm7', 'G7', 'C^7', 'A7', 'Dm7']",Anthropology,B-,Fm7
"Bb6, D7, D7, G7, G7, C7, C7, F7, F7, Bb^7, G7, Cm7, F7, Dm7, G7, Cm7, F7, Fm7, Bb7, Eb7","['G7', 'C6', 'A7', 'Dm7', 'Dm', 'B%7', 'E7', 'Am7', 'Am7', 'F#m7', 'B7', 'E^7', 'Dm7', 'G7', 'C^7', 'A7', 'Dm7', 'G7', 'C^7', 'F^7']",Anthropology,B-,Ab7
"G7, G7, C7, C7, F7, F7, Bb^7, G7, Cm7, F7, Dm7, G7, Cm7, F7, Fm7, Bb7, Eb7, Ab7, Cm7, F7","['Dm7', 'Dm', 'B%7', 'E7', 'Am7', 'Am7', 'F#m7', 'B7', 'E^7', 'Dm7', 'G7', 'C^7', 'A7', 'Dm7', 'G7', 'C^7', 'F^7', 'Em7', 'A7', 'Dm7']",Anthropology,B-,Bb6
"F7, Bb7, F7, Cm7, F7, Bb7, Bo7, F7, Am7, D7, Gm7, C7, F7, D7, Gm7","['E7', 'Am7', 'Am7', 'F#m7', 'B7', 'E^7', 'Dm7', 'G7', 'C^7', 'A7', 'Dm7', 'G7', 'C^7', 'F^7', 'Em7', 'A7', 'Dm7', 'G7', 'C^7', 'A7']",Walkin',F,C7
"Gm7, C7, Gm7, C7, Cm7, F7, F7, Fm7, Bb7, Fm7, Bb7, D%7, D%7, G7, G7, Gm7, C7, Gm7, C7, Cm7","['Em7', 'Em7', 'E%7', 'E%7', 'Eb7', 'D^7', 'D^7', 'Bb^7', 'Bb^7', 'F7', 'F7', 'F7', 'Bb^7', 'Abm7', 'Gb^7', 'F7', 'Bb%7', 'Bb%7', 'Eb7', 'Eb7']",I Gotta Right To Sing The Blues,B-,F7
"C7, Cm7, F7, F7, Fm7, Bb7, Fm7, Bb7, D%7, D%7, G7, G7, Gm7, C7, Gm7, C7, Cm7, F7, Cm7, F7","['E%7', 'Eb7', 'D^7', 'D^7', 'Bb^7', 'Bb^7', 'F7', 'F7', 'F7', 'Bb^7', 'Abm7', 'Gb^7', 'F7', 'Bb%7', 'Bb%7', 'Eb7', 'Eb7', 'Abm7', 'Abm7', 'Bb7']",I Gotta Right To Sing The Blues,B-,Bb6
"F7, Fm7, Bb7, Fm7, Bb7, D%7, D%7, G7, G7, Gm7, C7, Gm7, C7, Cm7, F7, Cm7, F7, Bb6, Cm7, Dbo7","['D^7', 'Bb^7', 'Bb^7', 'F7', 'F7', 'F7', 'Bb^7', 'Abm7', 'Gb^7', 'F7', 'Bb%7', 'Bb%7', 'Eb7', 'Eb7', 'Abm7', 'Abm7', 'Bb7', 'E^7', 'Eb^7', 'Gb^7']",I Gotta Right To Sing The Blues,B-,Bb6
"Fm7, Bb7, D%7, D%7, G7, G7, Gm7, C7, Gm7, C7, Cm7, F7, Cm7, F7, Bb6, Cm7, Dbo7, Bb6, Eb6, Eo7","['F7', 'F7', 'F7', 'Bb^7', 'Abm7', 'Gb^7', 'F7', 'Bb%7', 'Bb%7', 'Eb7', 'Eb7', 'Abm7', 'Abm7', 'Bb7', 'E^7', 'Eb^7', 'Gb^7', 'F^7', 'Ab^7', 'C^7']",I Gotta Right To Sing The Blues,B-,Bb6
"D%7, G7, G7, Gm7, C7, Gm7, C7, Cm7, F7, Cm7, F7, Bb6, Cm7, Dbo7, Bb6, Eb6, Eo7, Bb6, Bb6, G7","['Bb^7', 'Abm7', 'Gb^7', 'F7', 'Bb%7', 'Bb%7', 'Eb7', 'Eb7', 'Abm7', 'Abm7', 'Bb7', 'E^7', 'Eb^7', 'Gb^7', 'F^7', 'Ab^7', 'C^7', 'Eb^7', 'Dbm^7', 'Dbm^7']",I Gotta Right To Sing The Blues,B-,Gm7
"Gm7, C7, Gm7, C7, Cm7, F7, Cm7, F7, Bb6, Cm7, Dbo7, Bb6, Eb6, Eo7, Bb6, Bb6, G7, Gm7, C7, Gm7","['F7', 'Bb%7', 'Bb%7', 'Eb7', 'Eb7', 'Abm7', 'Abm7', 'Bb7', 'E^7', 'Eb^7', 'Gb^7', 'F^7', 'Ab^7', 'C^7', 'Eb^7', 'Dbm^7', 'Dbm^7', 'A7', 'D^7', 'D^7']",I Gotta Right To Sing The Blues,B-,C7
"C7, Cm7, F7, Cm7, F7, Bb6, Cm7, Dbo7, Bb6, Eb6, Eo7, Bb6, Bb6, G7, Gm7, C7, Gm7, C7, Cm7, F7","['Eb7', 'Eb7', 'Abm7', 'Abm7', 'Bb7', 'E^7', 'Eb^7', 'Gb^7', 'F^7', 'Ab^7', 'C^7', 'Eb^7', 'Dbm^7', 'Dbm^7', 'A7', 'D^7', 'D^7', 'Bb^7', 'Bb^7', 'F7']",I Gotta Right To Sing The Blues,B-,F7
"Cm7, F7, Bb6, Cm7, Dbo7, Bb6, Eb6, Eo7, Bb6, Bb6, G7, Gm7, C7, Gm7, C7, Cm7, F7, F7, Fm7, Bb7","['Abm7', 'Bb7', 'E^7', 'Eb^7', 'Gb^7', 'F^7', 'Ab^7', 'C^7', 'Eb^7', 'Dbm^7', 'Dbm^7', 'A7', 'D^7', 'D^7', 'Bb^7', 'Bb^7', 'F7', 'F7', 'F7', 'Bb^7']",I Gotta Right To Sing The Blues,B-,Fm7
"Cm7, Dbo7, Bb6, Eb6, Eo7, Bb6, Bb6, G7, Gm7, C7, Gm7, C7, Cm7, F7, F7, Fm7, Bb7, Fm7, Bb7, D%7","['Eb^7', 'Gb^7', 'F^7', 'Ab^7', 'C^7', 'Eb^7', 'Dbm^7', 'Dbm^7', 'A7', 'D^7', 'D^7', 'Bb^7', 'Bb^7', 'F7', 'F7', 'F7', 'Bb^7', 'Bb^7', 'Em7', 'A7']",I Gotta Right To Sing The Blues,B-,D%7
"Eb6, Eo7, Bb6, Bb6, G7, Gm7, C7, Gm7, C7, Cm7, F7, F7, Fm7, Bb7, Fm7, Bb7, D%7, D%7, G7, G7","['Ab^7', 'C^7', 'Eb^7', 'Dbm^7', 'Dbm^7', 'A7', 'D^7', 'D^7', 'Bb^7', 'Bb^7', 'F7', 'F7', 'F7', 'Bb^7', 'Bb^7', 'Em7', 'A7', 'Bbo7', 'Bm7', 'E7']",I Gotta Right To Sing The Blues,B-,Gm7
"Bb6, G7, Gm7, C7, Gm7, C7, Cm7, F7, F7, Fm7, Bb7, Fm7, Bb7, D%7, D%7, G7, G7, Gm7, C7, Gm7","['Dbm^7', 'Dbm^7', 'A7', 'D^7', 'D^7', 'Bb^7', 'Bb^7', 'F7', 'F7', 'F7', 'Bb^7', 'Bb^7', 'Em7', 'A7', 'Bbo7', 'Bm7', 'E7', 'Em7', 'F#m7', 'Fm7']",I Gotta Right To Sing The Blues,B-,C7
"C7, Gm7, C7, Cm7, F7, F7, Fm7, Bb7, Fm7, Bb7, D%7, D%7, G7, G7, Gm7, C7, Gm7, C7, Ab7, Ab7","['D^7', 'D^7', 'Bb^7', 'Bb^7', 'F7', 'F7', 'F7', 'Bb^7', 'Bb^7', 'Em7', 'A7', 'Bbo7', 'Bm7', 'E7', 'Em7', 'F#m7', 'Fm7', 'Bb7', 'Eb^7', 'Dm7']",I Gotta Right To Sing The Blues,B-,Gm7
"Cm7, F7, F7, Fm7, Bb7, Fm7, Bb7, D%7, D%7, G7, G7, Gm7, C7, Gm7, C7, Ab7, Ab7, Gm7, C7, Cm7","['Bb^7', 'F7', 'F7', 'F7', 'Bb^7', 'Bb^7', 'Em7', 'A7', 'Bbo7', 'Bm7', 'E7', 'Em7', 'F#m7', 'Fm7', 'Bb7', 'Eb^7', 'Dm7', 'Cm7', 'F7', 'Em7']",I Gotta Right To Sing The Blues,B-,F7
"Fm7, Bb7, Fm7, Bb7, D%7, D%7, G7, G7, Gm7, C7, Gm7, C7, Ab7, Ab7, Gm7, C7, Cm7, F7, Bb6, Dm7","['F7', 'Bb^7', 'Bb^7', 'Em7', 'A7', 'Bbo7', 'Bm7', 'E7', 'Em7', 'F#m7', 'Fm7', 'Bb7', 'Eb^7', 'Dm7', 'Cm7', 'F7', 'Em7', 'F#m7', 'G^7', 'A7']",I Gotta Right To Sing The Blues,B-,G7
"Gm7, C7, F^7, Gm7, Am7, Abo7, Gm7, C7, F^7, Gm7, Am7, Bb^7, Bbm7, Eb7, Ab^7, Ab^7, Abm7, Db7, Gb^7, Gm7","['F^7', 'Dm7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'E%7', 'A7', 'Dm7', 'G7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7']",Irresistable You,F,Abo7
"Gm7, Am7, Abo7, Gm7, C7, F^7, Gm7, Am7, Bb^7, Bbm7, Eb7, Ab^7, Ab^7, Abm7, Db7, Gb^7, Gm7, Abo7, Gm7, C7","['C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'E%7', 'A7', 'Dm7', 'G7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'F^7', 'Dm7']",Irresistable You,F,F^7
"Gm7, C7, F^7, Gm7, Am7, Bb^7, Bbm7, Eb7, Ab^7, Ab^7, Abm7, Db7, Gb^7, Gm7, Abo7, Gm7, C7, F^7, Gm7, Am7","['Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'E%7', 'A7', 'Dm7', 'G7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'Am7']",Irresistable You,F,Abo7
"Gm7, Am7, Bb^7, Bbm7, Eb7, Ab^7, Ab^7, Abm7, Db7, Gb^7, Gm7, Abo7, Gm7, C7, F^7, Gm7, Am7, Abo7, Gm7, C7","['D7', 'Gm7', 'E%7', 'A7', 'Dm7', 'G7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7']",Irresistable You,F,F^7
"Bbm7, Eb7, Ab^7, Ab^7, Abm7, Db7, Gb^7, Gm7, Abo7, Gm7, C7, F^7, Gm7, Am7, Abo7, Gm7, C7, F^7, Gm7, Am7","['A7', 'Dm7', 'G7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7', 'F6', 'B%7', 'E7']",Irresistable You,F,Bb^7
"Ab^7, Abm7, Db7, Gb^7, Gm7, Abo7, Gm7, C7, F^7, Gm7, Am7, Abo7, Gm7, C7, F^7, Gm7, Am7, Bb^7, B%7, Bbm7","['Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7', 'F6', 'B%7', 'E7', 'Am7', 'B%7', 'E7']",Irresistable You,F,Am7
"Gb^7, Gm7, Abo7, Gm7, C7, F^7, Gm7, Am7, Abo7, Gm7, C7, F^7, Gm7, Am7, Bb^7, B%7, Bbm7, Am7, Abo7, Gm7","['Dm7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7', 'F6', 'B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'B%7', 'E7']",Irresistable You,F,C7
"Gm7, C7, F^7, Gm7, Am7, Abo7, Gm7, C7, F^7, Gm7, Am7, Bb^7, B%7, Bbm7, Am7, Abo7, Gm7, C7, F^7, Bb7","['F^7', 'Dm7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7', 'F6', 'B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'B%7', 'E7']",Irresistable You,F,Am7
"C6, C6, F7, F7, D7, Dm7, G7, C6, A7, Dm7, G7, C6, C6, F7, F7, D7, Dm7, G7, C6, C6","['C7', 'Am7', 'D7', 'Gm7', 'C7', 'F6', 'B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'D7', 'Gm7']",Undecided,C,Gm7
"F7, D7, Dm7, G7, C6, A7, Dm7, G7, C6, C6, F7, F7, D7, Dm7, G7, C6, C6, Gm7, C7, Gm7","['Gm7', 'C7', 'F6', 'B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'D7', 'Gm7', 'C7', 'F^7', 'Dm7']",Undecided,C,C7
"G7, C6, A7, Dm7, G7, C6, C6, F7, F7, D7, Dm7, G7, C6, C6, Gm7, C7, Gm7, C7, F6, F6","['B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'D7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'F^7']",Undecided,C,Am7
"Dm7, G7, C6, C6, F7, F7, D7, Dm7, G7, C6, C6, Gm7, C7, Gm7, C7, F6, F6, Am7, D7, Am7","['B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'D7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7']",Undecided,C,D7
"C6, F7, F7, D7, Dm7, G7, C6, C6, Gm7, C7, Gm7, C7, F6, F6, Am7, D7, Am7, D7, G7, G7","['B%7', 'E7', 'Am7', 'B%7', 'E7', 'Am7', 'D7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7']",Undecided,C,C6
"D7, Dm7, G7, C6, C6, Gm7, C7, Gm7, C7, F6, F6, Am7, D7, Am7, D7, G7, G7, C6, C6, F7","['B%7', 'E7', 'Am7', 'D7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'F^7', 'Dm7', 'Gm7', 'C7', 'Am7', 'D7', 'Gm7', 'C7', 'F6', 'D7']",Undecided,C,F7
"C6, C6, Gm7, C7, Gm7, C7, F6, F6, Am7, D7, Am7, D7, G7, G7, C6, C6, F7, F7, D7, Dm7","['Eb^7', 'Eb^7', 'Cm7', 'Cm7', 'Fm7', 'Fm7', 'Bb7', 'Bb7', 'Ab^7', 'Ab^7', 'Abm7', 'Abm7', 'Cm7', 'F7', 'Fm7', 'Bb7', 'Eb^7', 'Eb^7', 'Cm7', 'Cm7']",Undecided,C,G7
"G^, G^, G^, G^, G^, G^, Abo7, Am7, D7, D7, D7, D7, D7, D7, D7, G^, Am7, D7, G^, G^","['Cm7', 'Fm7', 'Fm7', 'Bb7', 'Bb7', 'Ab^7', 'Ab^7', 'Abm7', 'Abm7', 'Cm7', 'F7', 'Fm7', 'Bb7', 'Eb^7', 'Eb^7', 'Cm7', 'Cm7', 'Fm7', 'Fm7', 'Bb7']",Bill Bailey,G,G^
"G^, G^, G^, Abo7, Am7, D7, D7, D7, D7, D7, D7, D7, G^, Am7, D7, G^, G^, G^, G^, Dm7","['Bb7', 'Bb7', 'Ab^7', 'Ab^7', 'Abm7', 'Abm7', 'Cm7', 'F7', 'Fm7', 'Bb7', 'Eb^7', 'Eb^7', 'Cm7', 'Cm7', 'Fm7', 'Fm7', 'Bb7', 'Bb7', 'Ab^7', 'Ab^7']",Bill Bailey,G,G7
"Abo7, Am7, D7, D7, D7, D7, D7, D7, D7, G^, Am7, D7, G^, G^, G^, G^, Dm7, G7, C^, C^","['Ab^7', 'Abm7', 'Abm7', 'Cm7', 'F7', 'Fm7', 'Bb7', 'Eb^7', 'Eb^7', 'Cm7', 'Cm7', 'Fm7', 'Fm7', 'Bb7', 'Bb7', 'Ab^7', 'Ab^7', 'Abm7', 'Abm7', 'Cm7']",Bill Bailey,G,C^
"D7, D7, D7, D7, D7, D7, G^, Am7, D7, G^, G^, G^, G^, Dm7, G7, C^, C^, C^, C#o7, G^","['Cm7', 'F7', 'Fm7', 'Bb7', 'Eb^7', 'Eb^7', 'Cm7', 'Cm7', 'Fm7', 'Fm7', 'Bb7', 'Bb7', 'Ab^7', 'Ab^7', 'Abm7', 'Abm7', 'Cm7', 'F7', 'Bb7', 'Eb^7']",Bill Bailey,G,E7
"D7, D7, D7, G^, Am7, D7, G^, G^, G^, G^, Dm7, G7, C^, C^, C^, C#o7, G^, E7, A7, D7","['Bb7', 'Eb^7', 'Eb^7', 'Cm7', 'Cm7', 'Fm7', 'Fm7', 'Bb7', 'Bb7', 'Ab^7', 'Ab^7', 'Abm7', 'Abm7', 'Cm7', 'F7', 'Bb7', 'Eb^7', 'Eb^7', 'Fm7', 'Bb7']",Bill Bailey,G,G^
"F^7, B7, Bb^7, Eb7, Am7, D7, Gm7, Am7, Bb6, C7, Fm7, Bbm7, G7, C7, Am7, D7, Am7, Bbm7, Cm7, D7","['Cm7', 'Cm7', 'Fm7', 'Fm7', 'Bb7', 'Bb7', 'Ab^7', 'Ab^7', 'Abm7', 'Abm7', 'Cm7', 'F7', 'Bb7', 'Eb^7', 'Eb^7', 'Fm7', 'Bb7', 'Eb^7', 'Fm7', 'Bb7']",Girl Talk,F,G7
"Eb7, Am7, D7, Gm7, Am7, Bb6, C7, Fm7, Bbm7, G7, C7, Am7, D7, Am7, Bbm7, Cm7, D7, G7, C7, Bbm7","['Fm7', 'Bb7', 'Bb7', 'Ab^7', 'Ab^7', 'Abm7', 'Abm7', 'Cm7', 'F7', 'Bb7', 'Eb^7', 'Eb^7', 'Fm7', 'Bb7', 'Eb^7', 'Fm7', 'Bb7', 'Eb^7', 'D7', 'Gm7']",Girl Talk,F,Am7
"Gm7, Am7, Bb6, C7, Fm7, Bbm7, G7, C7, Am7, D7, Am7, Bbm7, Cm7, D7, G7, C7, Bbm7, Am7, Dm7, Gm7","['Ab^7', 'Ab^7', 'Abm7', 'Abm7', 'Cm7', 'F7', 'Bb7', 'Eb^7', 'Eb^7', 'Fm7', 'Bb7', 'Eb^7', 'Fm7', 'Bb7', 'Eb^7', 'D7', 'Gm7', 'F7', 'Fm7', 'Bb7']",Girl Talk,F,C7
"Eb^7, Gbo7, Fm7, Bb7, Bbm7, Eb7, Ab^7, Ao7, Gm7, Cm7, Fm7, Bb7, Gm7, C7, Fm7, Bb7, Eb^7, Gbo7, Fm7, Bb7","['Abm7', 'Cm7', 'F7', 'Bb7', 'Eb^7', 'Eb^7', 'Fm7', 'Bb7', 'Eb^7', 'Fm7', 'Bb7', 'Eb^7', 'D7', 'Gm7', 'F7', 'Fm7', 'Bb7', 'Eb^7', 'Eb^7', 'Cm7']",Smoke Gets In Your Eyes,E-,Bbm7
"Bb7, Bbm7, Eb7, Ab^7, Ao7, Gm7, Cm7, Fm7, Bb7, Gm7, C7, Fm7, Bb7, Eb^7, Gbo7, Fm7, Bb7, Bbm7, Eb7, Ab^7","['Bb7', 'Eb^7', 'Eb^7', 'Fm7', 'Bb7', 'Eb^7', 'Fm7', 'Bb7', 'Eb^7', 'D7', 'Gm7', 'F7', 'Fm7', 'Bb7', 'Eb^7', 'Eb^7', 'Cm7', 'Cm7', 'Fm7', 'Fm7']",Smoke Gets In Your Eyes,E-,Ao7
"Ab^7, Ao7, Gm7, Cm7, Fm7, Bb7, Gm7, C7, Fm7, Bb7, Eb^7, Gbo7, Fm7, Bb7, Bbm7, Eb7, Ab^7, Ao7, Gm7, Cm7","['Fm7', 'Bb7', 'Eb^7', 'Fm7', 'Bb7', 'Eb^7', 'D7', 'Gm7', 'F7', 'Fm7', 'Bb7', 'Eb^7', 'Eb^7', 'Cm7', 'Cm7', 'Fm7', 'Fm7', 'Bb7', 'Bb7', 'Ab^7']",Smoke Gets In Your Eyes,E-,Fm7
"Cm7, Fm7, Bb7, Gm7, C7, Fm7, Bb7, Eb^7, Gbo7, Fm7, Bb7, Bbm7, Eb7, Ab^7, Ao7, Gm7, Cm7, Fm7, Bb7, Eb6","['Fm7', 'Bb7', 'Eb^7', 'D7', 'Gm7', 'F7', 'Fm7', 'Bb7', 'Eb^7', 'Eb^7', 'Cm7', 'Cm7', 'Fm7', 'Fm7', 'Bb7', 'Bb7', 'Ab^7', 'Ab^7', 'Abm7', 'Abm7']",Smoke Gets In Your Eyes,E-,Dbm7
